4 C72 0.8459 12.0181 2
4 2D09 0.3359 10.3003 1
4 2D09 0.6159 10.3003 2
4 2D09 0.3359 10.3003 1
4 2D09 0.6159 10.3003 2
4 2D09 0.3359 10.3003 1
4 2D09 0.6159 10.3003 2
4 2D08 0.7259 15.4219 1
4 2D08 0.8259 15.4219 2
4 2D08 0.7259 15.4219 1
4 2D08 0.8259 15.4219 2
4 2D08 0.7259 15.4219 1
4 2D08 0.8259 15.4219 2
4 2D07 0.1859 11.5345 2
4 2D07 0.1859 11.5345 2
4 2D07 0.1859 11.5345 2
4 2D14 0.9259 18.662 2
4 2D14 0.9259 18.662 2
4 2D14 0.9259 18.662 2
5 2D04 1.5785 5.1736 2
5 2D04 1.5785 5.1736 2
5 2D04 1.5785 5.1736 2
5 2D08 0.0185 4.57824 1
5 2D08 0.0185 4.57824 1
5 2D08 0.0185 4.57824 1
5 A014 1.8585 9.5954 2
5 A014 1.8585 9.5954 2
5 A014 1.8585 9.5954 2
5 A004 1.8585 10.1471 2
5 A004 1.8585 10.1471 2
5 A004 1.8585 10.1471 2
5 A024 1.8685 9.5622 2
5 A024 1.8685 9.5622 2
5 A024 1.8685 9.5622 2
5 A034 1.7185 9.80543 2
5 A034 1.7185 9.80543 2
5 A034 1.7185 9.80543 2
5 A039 1.5385 9.83479 2
5 A039 1.5385 9.83479 2
5 A039 1.5385 9.83479 2
5 A044 1.6585 9.74899 2
5 A044 1.6585 9.74899 2
5 A044 1.6585 9.74899 2
5 2D16 1.7978 12.0992 2
5 2D16 1.7978 12.0992 2
5 2D16 1.7978 12.0992 2
5 A059 1.8385 10.3634 2
5 A059 1.8385 10.3634 2
5 A059 1.8385 10.3634 2
5 2D09 0.2385 8.18503 1
5 2D09 0.4085 8.18503 2
5 2D09 0.2385 8.18503 1
5 2D09 0.4085 8.18503 2
5 2D09 0.2385 8.18503 1
5 2D09 0.4085 8.18503 2
5 2D18 2.1276 15.1111 2
5 2D18 2.1276 15.1111 2
5 2D18 2.1276 15.1111 2
5 C62 0.5185 7.18253 1
5 C62 0.5185 7.18253 1
5 C62 0.5185 7.18253 1
5 C56 0.5485 7.46182 1
5 C56 0.5485 7.46182 1
5 C56 0.5485 7.46182 1
5 A132 0.5270 11.8066 1
5 A132 0.5270 11.8066 1
5 A132 0.5270 11.8066 1
5 A132 0.6570 11.8066 2
5 A132 0.6570 11.8066 2
5 A132 0.6570 11.8066 2
5 A134 0.7771 11.6511 2
5 A134 0.7771 11.6511 2
5 A134 0.5571 11.6511 1
5 A134 0.7771 11.6511 2
5 A134 0.5571 11.6511 1
5 A134 0.5571 11.6511 1
5 A139 0.5674 11.5421 1
5 A139 0.5674 11.5421 1
5 A139 0.5674 11.5421 1
5 A139 0.6273 11.5421 2
5 A139 0.6273 11.5421 2
5 A139 0.6273 11.5421 2
5 A149 0.6769 11.0669 1
5 A149 0.6769 11.0669 1
5 A149 0.6769 11.0669 1
5 AX4 0.6960 9.48249 1
5 AX4 0.6960 9.48249 1
5 AX4 0.6960 9.48249 1
5 A159 0.7374 10.8446 1
5 A159 0.7374 10.8446 1
5 A159 0.7374 10.8446 1
5 A174 0.7473 9.47324 1
5 A174 0.7473 9.47324 1
5 A174 0.7473 9.47324 1
5 A169 0.7377 9.95046 1
5 A169 0.7977 9.95046 2
5 A169 0.7377 9.95046 1
5 A169 0.7377 9.95046 1
